2023-09-07 12:08:01,908 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Current SDK version is 0.15.7
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Configure stats pid to 80434
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Loading settings from /Users/heroofwisdom/.config/wandb/settings
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Loading settings from /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/settings
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'binary_stability_prediction', 'entity': 'alanfiler', 'root_dir': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'sweep_id': '17slkgb8', 'run_id': 'mxgewhga', 'sweep_param_path': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/sweep-17slkgb8/config-mxgewhga.yaml'}
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:_log_setup():507] Logging user logs to /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230907_120801-mxgewhga/logs/debug.log
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:_log_setup():508] Logging internal logs to /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230907_120801-mxgewhga/logs/debug-internal.log
2023-09-07 12:08:01,909 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:_jupyter_setup():453] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x16eb055a0>
2023-09-07 12:08:01,910 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():547] calling init triggers
2023-09-07 12:08:01,910 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():554] wandb.init called with sweep_config: {'epochs': 20, 'layers': 58, 'learning_rate': 0.0005661919893249324, 'wd': 0.033170774204635385}
config: {}
2023-09-07 12:08:01,910 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():596] starting backend
2023-09-07 12:08:01,910 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():600] setting up manager
2023-09-07 12:08:01,915 INFO    Thread-31511 (_run_job):80434 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2023-09-07 12:08:01,915 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():606] backend started and connected
2023-09-07 12:08:01,933 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_config_callback():1282] config_cb None None {'epochs': 20, 'layers': 58, 'learning_rate': 0.0005661919893249324, 'wd': 0.033170774204635385}
2023-09-07 12:08:01,938 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_label_probe_notebook():1234] probe notebook
2023-09-07 12:08:01,939 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_label_probe_notebook():1244] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2023-09-07 12:08:01,939 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():697] updated telemetry
2023-09-07 12:08:01,975 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():730] communicating run to backend with 60.0 second timeout
2023-09-07 12:08:02,424 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_on_init():2174] communicating current version
2023-09-07 12:08:02,563 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_on_init():2183] got version response upgrade_message: "wandb version 0.15.10 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2023-09-07 12:08:02,563 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():781] starting run threads in backend
2023-09-07 12:08:02,680 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_console_start():2153] atexit reg
2023-09-07 12:08:02,681 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_redirect():2008] redirect: wrap_raw
2023-09-07 12:08:02,681 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_redirect():2073] Wrapping output streams.
2023-09-07 12:08:02,681 INFO    Thread-31511 (_run_job):80434 [wandb_run.py:_redirect():2098] Redirects installed.
2023-09-07 12:08:02,682 INFO    Thread-31511 (_run_job):80434 [wandb_init.py:init():822] run started, returning control to user process
