2023-07-25 18:19:50,066 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Current SDK version is 0.15.7
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Configure stats pid to 27614
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Loading settings from /Users/heroofwisdom/.config/wandb/settings
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Loading settings from /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/settings
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'Citrine_Solutions_Engineer_Test_V3', 'entity': 'alanfiler', 'root_dir': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3', 'run_id': 'oqr4apxk', 'sweep_param_path': '/Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/sweep-859j9m2s/config-oqr4apxk.yaml', 'sweep_id': '859j9m2s'}
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_init.py:_log_setup():507] Logging user logs to /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230725_181950-oqr4apxk/logs/debug.log
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_init.py:_log_setup():508] Logging internal logs to /Users/heroofwisdom/Documents/GitHub/Citrine_Test_V3/wandb/run-20230725_181950-oqr4apxk/logs/debug-internal.log
2023-07-25 18:19:50,067 INFO    Thread-337 (_run_job):27614 [wandb_init.py:_jupyter_setup():453] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x19af91960>
2023-07-25 18:19:50,068 INFO    Thread-337 (_run_job):27614 [wandb_init.py:init():547] calling init triggers
2023-07-25 18:19:50,068 INFO    Thread-337 (_run_job):27614 [wandb_init.py:init():554] wandb.init called with sweep_config: {'epochs': 20, 'layers': 45, 'learning_rate': 0.006823400206175071, 'wd': 0.02185935315663628}
config: {}
2023-07-25 18:19:50,068 INFO    Thread-337 (_run_job):27614 [wandb_init.py:init():596] starting backend
2023-07-25 18:19:50,068 INFO    Thread-337 (_run_job):27614 [wandb_init.py:init():600] setting up manager
2023-07-25 18:19:50,074 INFO    Thread-337 (_run_job):27614 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2023-07-25 18:19:50,074 INFO    Thread-337 (_run_job):27614 [wandb_init.py:init():606] backend started and connected
2023-07-25 18:19:50,088 INFO    Thread-337 (_run_job):27614 [wandb_run.py:_config_callback():1282] config_cb None None {'epochs': 20, 'layers': 45, 'learning_rate': 0.006823400206175071, 'wd': 0.02185935315663628}
